tweet_id,sentiment,content 
1695804761,neutral,skool idk tha weather stinks excuse _sem__par_
1695804788,sadness,apparently im getting drives school morning anymore_int_ well dad left school morning_dat__dat_ watching twilight
1695804818,neutral,_at_ _dat__dat__dat_ worries_dat_ wont spoil may forth
1695804894,neutral,morning tweeple
1695805148,empty,_at_ couldnt come see southend 2nd couldnt get tickets _col__col_ ill come see solo tour
1695805213,worry,talked donald faison next day air_dat_ doesn_clo_t understand twitter_dat_ loves cacee cobb
1695805232,worry,good morning twits_exc_ let_clo_s makes today x100 better one before_exc_ start runnin
1695805242,happiness,_at_ serio barroca_int__int_ parabens_exc__exc__exc__exc__exc__exc__exc_ may 4th you_exc_
1695805248,worry,_at_ yeah know hun_com_ spammers seem move fast though_com_ already two first minutes posting_dat_ block _clo_em
1695805287,surprise,_at_ that_clo_s stuff stolen gone_dat__dat__dat_
1695805331,happiness,ive chosen grease
1695805347,worry,_at_ cool_com_ mark_com_ song going stuck head day_dat_ love you_com_ anyway_dat__dat__dat_ star wars day today_int_ cool
1695805506,relief,_at_ thanks
1695805569,empty,_at_ exciting_exc__exc__exc_ looking forward pics facebook xxx
1695805587,worry,_at_ did_com_ thanks laura
1695805713,neutral,good morning baby_dat_ wake
1695805751,happiness,gettin ready hit mall w_sla_my mom & amp_sem_ jayden_exc_ things w_sla_faith_exc__exc__exc__exc_
1695805755,neutral,_at_ oi fe aprendi usar twitter_dat__dat__dat_ eu acho bjus
1695805759,neutral,filling fmla forms_com_ soccer & amp_sem_ t_gui_ball forms working_com_ course_dat_
1695805814,sadness,got full day work today_dat_ can_clo_t wait tell get home beer tv time got make money get beers
1695805895,worry,_at_ lurveeeeee
1695805900,neutral,_at_ true_dat_ it_clo_s discretion_dat_ nice also helps_dat_ far turned _sem__gui__par_
1695805912,worry,_clo_real detroit weekly_clo_ website_dat__dat__dat__dat__dat_oh horror_com_ horror
1695805917,empty,_at_ helloo
1695805937,happiness,_at_ shoping till drop david_dat__dat_haha_dat__dat_enjoy day
1695805989,happiness,_at_ g_clo_morning_exc_ good know you_clo_re alive well today_exc_
1695806045,enthusiasm,_at_ i_clo_ll keep mind gets tonked 40 4 overs_dat_
1695806098,sadness,_at_ mean give_dat_ lol finger_exc_ crash car_exc_ lol jk_dat_ thats bad_dat_ ignore
1695806110,fun,_at_ david _gui__gui_ nice know feels comfortable & quot_sem_twitting & quot_sem_ & quot_sem_tweeting & quot_sem_ us_dat_ feeling misses home_dat_
1695806119,neutral,let google _url_
1695806123,relief,_at_ good morning_com_ baby yes_com_ slept like rock_dat_ refreshed & amp_sem_ ready anything_dat_ you_int_ _ast_hugs & amp_sem_ doesn_clo_t let go_ast_ miss u
1695806169,happiness,thank proving point
1695806187,fun,3 years 2 months_exc__exc_ hooorah_exc_ can_clo_t wait_exc_
1695806317,worry,problem free now_dat_ atleast already said person truth_dat_
1695806322,enthusiasm,looking forward body works today
1695806376,neutral,_at_ domina sun girl_int_ think fits better_dat_
1695806445,worry,_at_ cheese onion_exc_ vinegar taste weird crisps_exc_ england_clo_s got loads weird crisps flavorus lol_dat__dat_ like _int_ x
1695806457,worry,_at_ _dat__dat__dat_ lol great hug_dat_ _at_ back sometime may
1695806519,worry,_at_ best hair ever_dat_ totally jealous_dat_ mine_clo_s unfixable forget leave sunglasses stuck long
1695806521,fun,may 4th couldn_clo_t resist_exc__exc_
1695806535,worry,_at_ don_clo_t let anyone run away anything
1695806563,fun,uploading bamboozle pictures facebook
1695806602,neutral,enjoying day off_dat__dat_
1695806605,sadness,_at_ sure_exc_ entire blogroll terribly updated_com_ could motivate update redo it_exc_
1695806692,worry,onl_int_ got got clue use things
1695806699,surprise,hi godd day eweryone im reel good mood day
1695806726,fun,omg 44 tweets till 8k 90 tweets difference btween b comedyqueen
1695806731,neutral,never got 2 beach bloody weather cloudy n cold need 2 move somewhere hot
1695806773,neutral,cyborgs there_clo_s small leap _gui_ _url_
1695806778,love,_at_ ikr_int__exc_ mom got birthday years ago_dat_ tis best
1695806815,fun,morning warner soon_exc_ lots do_com_ go school work_dat__dat__dat_ hope everyone great day_exc__exc__exc_
1695843582,neutral,_at_ i_clo_m asking you_clo_re working movie_int_ but_com_ sure_dat_ also want watch that_dat_
1695843591,neutral,barack obama_col_ 3 3 line_exc_ _url_ course_com_ video edited
1695843646,relief,getting ready school_dat__dat__dat_hope today happy awesome day
1695843664,enthusiasm,going houston nola weekend _at__dat_ wants join us_int_
1695843669,neutral,_at_ i_clo_m really sure bout that_dat_ maybe could_dat__dat_ idk_com_ i_clo_ve never bought anything
1695843733,neutral,experts recommend exercise 90 minutes days week_dat_ _par_two jillian videos_par_
1695843770,neutral,aaaaaah_dat_ that_clo_s better_dat_ proper cup cafe con leche fat milk _dat__dat__dat_ little bit cinnamon sugar
1695843780,love,go by_clo_all & lt_sem_3 see ya later guys xx
1695843799,happiness,_at_ i_clo_m sure mayor brainard thrilled hear you_clo_re fan_dat_
1695843808,relief,_at_ thank much retweet x
1695843916,neutral,nothing
1695843920,neutral,_at_ good morning buddy
1695843934,neutral,let_clo_s continue productive today
1695843968,happiness,liam peed potty_exc__exc_
1695844031,worry,_at_ it_clo_s good mix developers_com_ content developers_com_ providers venture folks
1695844046,worry,_at_ pop culture beautiful_dat_ also_com_ can_clo_t pull weeds wrong_dat_ promise_dat_ practice yard nervous
1695844070,happiness,rosales cool
1695844135,empty,_at_ thanks
1695844145,happiness,silly_dat_ _url_
1695844161,happiness,little girls shallowness annoy me_dat_ good side didnt straighten hair today looks decent
1695844215,happiness,_at_ i_clo_m going show amsterdam_exc_ can_clo_t wait_exc_
1695844235,happiness,little one_clo_s cast taking beating_dat_ starting show wear tear less week_dat_ active_exc_
1695844293,happiness,skipping school like cool kids
1695844303,sadness,_at_ lies_dat_ fav song alone room 3rd floor
1695844382,neutral,class
1695844441,hate,_at__col_ press ignore button
1695844468,neutral,_at_ i_clo_m money_dat_ i_clo_m good times_dat_
1695844526,neutral,going get tattos get paid jack
1695844528,happiness,much fun_exc_ haley super_gui_cute beach_com_ loves it_exc_ millions pics come_com_ course_dat_
1695844547,relief,home_dat_going warm day top it_dat_ friday yet_int_
1695844589,happiness,_at_ separate desks_com_ computers_com_ sides room short dividers_dat__dat__dat_but_com_ we_clo_re thinking need extend ceiling
1695844613,happiness,dance gavin dance_sla_attack attack_sla_a skylit drive tonight_exc_ i_clo_m exciteddddd
1695844762,neutral,_at_ yeah shocked probably pitied you_dat__dat__dat__dat__dat_ thats talk time time
1695844787,fun,_at_ _at_ thing anybody covering dave_dat__dat__dat_ haha_dat__dat__dat_ don_clo_t like people messing perfect music_dat_
1695844875,love,_at_ sure rainy_exc_ storm left everything_com_ everywhere_dat__dat__dat_ _at_ would love 4 u 2 follow us
1695845005,love,aaaah see prez obama holding hands wifey_int_ soooo romantic even white house_dat__dat__dat__dat__dat_
1695845013,neutral,_at_ cool np_dat_ it_clo_s got working series designs_dat_
1695845015,happiness,_at_ thank you_dat_ check
1695845043,enthusiasm,_at_ happy birthday corey_exc__exc_
1695845047,worry,_at_ time_gui_warner_int_ talk aol_dat_ presentation warner bros_dat_
1695845110,fun,_at_ _url_ _gui_ wow_com_ thats cool_exc_
1695845119,empty,time add rfid_gui_ed object send messages twitter everytime use _gui_ 2 coffee cups_com_ armani code_com_ pantone 109 mug
1695845137,happiness,lmao_dat__dat__dat_ummmm nothing_dat__dat__dat_
1695845144,fun,_at_ alternatively could spend afternoon reading & quot_sem_pride prejudice zombies & quot_sem_
1695845145,neutral,wants new hair now_exc_ frank won_clo_t talk
1695845180,neutral,_at_ use mozy_dat_com
1695845219,happiness,_at_ glad happy_exc_
1695845237,neutral,_at_ i_clo_ll dress event_dat_
1695845292,fun,_at_ shld says_dat__dat_ great phone
1695845312,neutral,_at_ kinda funny_com_ sorry_dat_ ur still favorite tho
1695845322,surprise,ok_com_ i_clo_m awake_dat_ i_clo_m awake_dat_ think_dat_
1695845330,neutral,gym_com_ pt waiting drill week tjoe tjoe
1695845453,sadness,_at_ that_clo_s true never believe staff call sick mondays fridays _gui_ lol_exc_
1695845460,relief,quaterfinals charity football tournament_dat_ penalty save sent us
1695845535,worry,_at_ _url_ hey gi_exc_ look pic frankie took southend gig_exc_
1695845575,happiness,allo_exc_ twitterville_exc_ everyone morning_dat__dat__dat_hope everyone great weekend mine pretty good_exc_ monday _par_blah_par_ _exc__exc__exc__exc_
1695845578,worry,please please please please let match cancelled today_dat_ please
1695845668,sadness,_at_ com_clo_on dude always think things get worst
1695845776,neutral,writing mild wild articles
1695845846,neutral,_at_ si seguisses als stormtroopers_com_ jabba hut death star te n_clo_hauries enterat abans que jo_exc_
1695845897,happiness,lunch_dat_ watching holes bbc1_dat_
1695845913,worry,_at_ suse_int_
1695846094,neutral,held sea urchin b starfish n screamed
1695846131,neutral,good mornin _int_ _url_~5jryt
1695846172,love,loving hot weather forecast rest week_exc__exc__exc__exc_ summer almost heeeeere
1695846181,neutral,old enough know better_com_ young enough care_exc_
1695846205,love,good morning world_exc_ happy star wars day_exc_ may 4th you_exc_
1695846239,neutral,_at_ look followers_dat__dat__dat_ tweeps list fully populated
1695846288,happiness,_at_ thank respects designer _at_
1695846320,worry,_at_ dont think hard_com_ bad health lol love u girl
1695846325,love,_at_ little_ren lovely lovely_com_ niceee
1695846359,happiness,workyy_com_ trying get point smile_exc__exc_ & lt_sem_3lin_gui_man tonight_exc__exc_
1695846375,neutral,_at_ morning _at_ new profile pic
1695846428,worry,_at_ oh_com_ would never want happen_dat_ know got lost_com_ i_clo_d find you_exc_
1695846464,neutral,_at_ work outside
1695846516,neutral,bollywood fims & amp_sem_ egyptian tea
1695846521,happiness,hey tweeps_dat__dat__dat_good morning_dat_ wussup america_dat__dat__dat_talk tell wut_clo_s ur mind_dat__dat_
1695846529,happiness,bored_dat_ cold_dat_ tired_dat_ lethargic feeling_dat_ man_exc_ great holiday monday_exc_
1695846555,worry,apparently need mummify keep amazing good looks thousand years_int_ hadn_clo_t though sooner
1695846556,neutral,_at_ thanks_dat_
1695846574,worry,class till 12 wishing rain would go away_exc__exc_
1695846632,neutral,_at_ your_clo_e freak
1695846642,neutral,bollywood films & amp_sem_ egyptian tea
1695846700,neutral,back work
1695846713,surprise,somehow alarm became hour fast came realize leaving house_dat__dat_ feels good early start
1695846725,neutral,_at_ sunny_com_ i_clo_m workin_clo_ it_dat_ it_clo_s much progress_exc_ let know it_clo_s
1695846755,neutral,_at_ _at_ _at_ someone tell _at_ wants help bus lem know_dat_ follow me_dat_
1695846789,neutral,_at_ filipino prof_dat__dat__dat_is name gorayeb_int_ chance_int_
1695846804,neutral,listening & amp_sem_ watching boys guitar heroes
1695846807,love,_at_ like
1695846895,worry,_at_ need separate sister _at_ today role evil aunt played me_exc_
1695846912,happiness,done photo album im good person make quite private now_dat_ pity ben haha
1695846933,happiness,_at_ whoo hoo chuck_exc_ although gloomy out_com_ today much better day_exc_
1695847026,love,watching shows missed ellipital_gui__gui__gui_ love on_gui_demand_exc_
1695882431,fun,hey _at_ bye bye fun _par_robluketic live & gt_sem_ _url__par_
1695882461,happiness,_url_ _gui_ _at_ 10_com_000 followers_exc_ congrats_exc_
1695882468,happiness,_at_ let know goes_dat_
1695882515,love,_at_ thanks
1695882532,neutral,_at_
1695882541,worry,morning all_dat_ it_clo_s monday_dat_ sigh_dat_ trying positive outlook day_com_ it_clo_s difficult already_dat_
1695882644,happiness,_at_ two months something kinf prom i_clo_m really excited_exc_ haven_clo_t contact her_int_
1695882748,neutral,still newbie twitter_exc_
1695882754,happiness,_at_ smooches well_com_ great day_exc_
1695882779,neutral,neighborhood research today_com_ day 1 5_dat__dat__dat__dat_and little bit shopping
1695882869,empty,_at_ chevy & amp_sem_ chrysler may soon owned italians_com_ they_clo_re communist
1695882898,sadness,_at_ bad _gui_ u always change ur profile pic
1695882904,worry,time hit study notes_exc_ prep friday_clo_s exam_exc_
1695882955,happiness,_at_ oh wow really good think im going use one lol_dat_
1695882966,relief,_at_ least you_clo_ll done_exc__exc_
1695882980,neutral,_at_ hey dave_com_ whasup_int_
1695883016,neutral,building websites
1695883021,enthusiasm,_at_ actually_com_we r going june office colleagues_com_paid company
1695883027,happiness,it_clo_s start new week tons new photos take edit yay_exc__exc_
1695883067,love,i_clo_m gon na wear new purple converse today
1695883088,neutral,going hannah movie _at_ 6_dat_30
1695883117,happiness,_at_ hearing songs brighten someone_clo_s day always makes grin_dat_
1695883134,fun,_at_ yeahhh_exc_ u_clo_ve got plenty great fans_exc__exc_ spain too_exc_ u come play gig here_exc__exc_
1695883136,neutral,_at_ well use tweets push make go shop_dat_ time im back hopefully
1695883208,worry,_at_ saw that_exc__exc__exc__exc_
1695883238,relief,_at_ glad hear you_clo_re okay_dat_ could really hurt_com_ sounds it_dat_ couch okay_int_ lol
1695883253,neutral,_at_ long select post post_com_ im in_exc_ tell others_exc_
1695883277,love,_at_ proud 17_gui_year_gui_old loves carpenters_exc__exc__exc_
1695883380,happiness,despite rain_com_ fantastic day
1695883386,hate,_at_ damn it_exc_ must morrisons
1695883402,love,_at_ thank you_dat_
1695883413,neutral,i_clo_m twitterring facebook_gui_ing blogging myspac_gui_ing bullshitting
1695883537,fun,_at_ wow_com_ sleep eyes open_com_ tis amaze _ast_i lie_ast_
1695883580,sadness,_at_ far go unless prize millions_dat_ know wins
1695883886,neutral,conserve water_dat_ take showers together
1695883955,enthusiasm,_at_ great thanks looking client_com_ maybe use myself_com_ gon na try
1695884010,neutral,_at_
1695884011,happiness,_at_ well_com_ got dvd get books too_exc_
1695884052,neutral,_at_ hey lady_com_ coming canada fall_int_ i_clo_d love see concert time_exc_ it_clo_ll 1st time_exc_
1695884066,neutral,_at_ since travel quite often use online travel sites would love feedback ixigo_dat_com
1695884074,worry,_at_ _gui_ u aint lost me_com_ i_clo_m right
1695884138,love,proud son _gui_ he_clo_s found he_clo_s offered unconditional place music college
1695884164,fun,_at_ _gui_ 1st show count_int_ would midnight show thurs night_sla_fri morning
